transaction_id,accm_txn_complete_time
3645,5/25/2022
3754,5/31/2022
4029,5/25/2022
4131,5/31/2022
4932,5/26/2022
4934,5/29/2022
5670,5/27/2022
5953,5/31/2022
6236,5/24/2022
6757,5/28/2022
7276,5/31/2022
7689,5/29/2022
8256,5/26/2022
8683,5/30/2022
8720,5/24/2022
8870,5/25/2022
9364,5/29/2022
9840,5/29/2022
10019,5/26/2022
10278,5/28/2022
10364,5/26/2022
11890,5/25/2022
12172,5/25/2022
13040,5/30/2022
13193,5/30/2022
13346,5/25/2022
13711,5/24/2022
14180,5/27/2022
14355,5/29/2022
14603,5/25/2022
14624,5/28/2022
15135,5/26/2022
15234,5/24/2022
15236,5/24/2022
15367,5/26/2022
16777,5/31/2022
17038,5/30/2022
17065,5/24/2022
17203,5/24/2022
17682,5/30/2022
18033,5/29/2022
18933,5/24/2022
18989,5/24/2022
19623,5/24/2022
1583,5/26/2022
1700,5/25/2022
1837,5/24/2022
2735,5/30/2022
3111,5/29/2022
4539,5/29/2022
5533,5/28/2022
6174,5/30/2022
6540,5/27/2022
7415,5/25/2022
8394,5/26/2022
10886,5/30/2022
11605,5/26/2022
11614,5/29/2022
12137,5/25/2022
13035,5/31/2022
14778,5/29/2022
16556,5/30/2022
17317,5/24/2022
17657,5/26/2022
17814,5/26/2022
17835,5/24/2022
18241,5/25/2022
18287,5/28/2022
663,5/28/2022
1394,5/27/2022
1621,5/25/2022
1994,5/28/2022
2384,5/24/2022
2552,5/27/2022
2721,5/25/2022
3697,5/26/2022
3849,5/27/2022
4132,5/28/2022
4145,5/24/2022
4338,5/26/2022
4747,5/29/2022
7232,5/31/2022
8589,5/24/2022
8805,5/29/2022
8938,5/28/2022
9018,5/29/2022
9019,5/25/2022
9264,5/29/2022
9487,5/26/2022
9741,5/26/2022
9985,5/25/2022
10260,5/25/2022
10513,5/29/2022
10674,5/24/2022
11142,5/29/2022
11945,5/27/2022
12047,5/27/2022
12105,5/26/2022
12189,5/26/2022
12484,5/28/2022
13005,5/26/2022
14950,5/27/2022
14988,5/31/2022
15029,5/30/2022
15098,5/31/2022
15596,5/30/2022
16386,5/30/2022
17912,5/24/2022
18060,5/28/2022
18721,5/28/2022
19414,5/30/2022
385,5/26/2022
1158,5/27/2022
2160,5/25/2022
2207,5/24/2022
2795,5/25/2022
2902,5/29/2022
3616,5/31/2022
3792,5/30/2022
4269,5/29/2022
4303,5/24/2022
4379,5/24/2022
4836,5/31/2022
5206,5/28/2022
6418,5/25/2022
6449,5/24/2022
6591,5/28/2022
8266,5/27/2022
8580,5/28/2022
8642,5/26/2022
8967,5/31/2022
9974,5/24/2022
10516,5/24/2022
10585,5/30/2022
11520,5/30/2022
14408,5/25/2022
14622,5/28/2022
14904,5/25/2022
15073,5/27/2022
15295,5/25/2022
15716,5/30/2022
16175,5/26/2022
17259,5/31/2022
17379,5/30/2022
18169,5/31/2022
19178,5/30/2022
19213,5/26/2022
19882,5/31/2022
19905,5/26/2022
1062,5/30/2022
1406,5/30/2022
1469,5/31/2022
1487,5/30/2022
2876,5/25/2022
3078,5/31/2022
3476,5/26/2022
4144,5/30/2022
4538,5/25/2022
4969,5/27/2022
5124,5/26/2022
7750,5/27/2022
8319,5/24/2022
8572,5/30/2022
8684,5/25/2022
9251,5/31/2022
11009,5/26/2022
11122,5/25/2022
11238,5/29/2022
11831,5/25/2022
12200,5/27/2022
12785,5/30/2022
13092,5/28/2022
13792,5/29/2022
14037,5/24/2022
14847,5/26/2022
14954,5/26/2022
15874,5/26/2022
16065,5/28/2022
16107,5/26/2022
16998,5/24/2022
17161,5/24/2022
17385,5/24/2022
17573,5/31/2022
17757,5/29/2022
19202,5/26/2022
19238,5/24/2022
19248,5/24/2022
19425,5/27/2022
19444,5/25/2022
19995,5/24/2022
733,5/28/2022
819,5/29/2022
1544,5/31/2022
2164,5/28/2022
2840,5/27/2022
3394,5/26/2022
3614,5/26/2022
3763,5/26/2022
3785,5/31/2022
4635,5/31/2022
5356,5/25/2022
6065,5/30/2022
6289,5/25/2022
6531,5/28/2022
6920,5/25/2022
7138,5/29/2022
7231,5/27/2022
7501,5/26/2022
8069,5/24/2022
8955,5/25/2022
8991,5/26/2022
10780,5/27/2022
11632,5/29/2022
12474,5/28/2022
12757,5/29/2022
14084,5/30/2022
15893,5/29/2022
15994,5/28/2022
16066,5/30/2022
16145,5/25/2022
16727,5/24/2022
17204,5/27/2022
17617,5/24/2022
17865,5/24/2022
18058,5/25/2022
18227,5/26/2022
18429,5/29/2022
19000,5/24/2022
882,5/31/2022
911,5/25/2022
1078,5/27/2022
1110,5/25/2022
1644,5/31/2022
1732,5/29/2022
1735,5/24/2022
2171,5/27/2022
2563,5/29/2022
2863,5/29/2022
3994,5/30/2022
4302,5/26/2022
5157,5/28/2022
5990,5/30/2022
6098,5/25/2022
6510,5/31/2022
6528,5/30/2022
7014,5/24/2022
7894,5/26/2022
8296,5/31/2022
8983,5/26/2022
10058,5/29/2022
10307,5/25/2022
10725,5/28/2022
11106,5/31/2022
11574,5/25/2022
12624,5/27/2022
13013,5/26/2022
13632,5/26/2022
13736,5/26/2022
13786,5/31/2022
14314,5/25/2022
14369,5/25/2022
15065,5/26/2022
15187,5/26/2022
16253,5/30/2022
17264,5/24/2022
17622,5/24/2022
19316,5/26/2022
19802,5/31/2022
50,5/31/2022
903,5/28/2022
1348,5/31/2022
1504,5/27/2022
1629,5/31/2022
2501,5/27/2022
3404,5/27/2022
3808,5/24/2022
4255,5/30/2022
4487,5/30/2022
4572,5/27/2022
4746,5/29/2022
4939,5/31/2022
5582,5/27/2022
5925,5/30/2022
6548,5/30/2022
8400,5/24/2022
8850,5/30/2022
9062,5/28/2022
9833,5/24/2022
10526,5/31/2022
10779,5/27/2022
11602,5/27/2022
12396,5/30/2022
13590,5/25/2022
13702,5/24/2022
14096,5/25/2022
15045,5/26/2022
15454,5/26/2022
16799,5/30/2022
17047,5/26/2022
17138,5/27/2022
18224,5/28/2022
18281,5/28/2022
19733,5/29/2022
19888,5/24/2022
19972,5/29/2022
72,5/28/2022
134,5/25/2022
327,5/30/2022
1179,5/24/2022
1633,5/26/2022
2112,5/26/2022
2150,5/27/2022
2581,5/24/2022
2765,5/30/2022
3311,5/30/2022
3670,5/29/2022
4146,5/25/2022
4413,5/31/2022
5237,5/27/2022
6854,5/25/2022
7463,5/28/2022
7680,5/31/2022
8311,5/25/2022
8564,5/30/2022
8583,5/28/2022
8670,5/24/2022
9165,5/28/2022
9831,5/26/2022
10210,5/28/2022
11501,5/28/2022
11523,5/31/2022
11781,5/30/2022
12527,5/28/2022
12795,5/25/2022
13065,5/26/2022
14817,5/25/2022
15787,5/25/2022
15851,5/26/2022
15918,5/26/2022
16280,5/27/2022
16438,5/24/2022
16791,5/29/2022
16824,5/28/2022
17410,5/29/2022
17877,5/29/2022
18333,5/31/2022
18627,5/29/2022
19152,5/25/2022
19403,5/27/2022
41,5/24/2022
221,5/29/2022
409,5/28/2022
555,5/26/2022
569,5/29/2022
1040,5/31/2022
1824,5/27/2022
2355,5/24/2022
2385,5/25/2022
4260,5/30/2022
5607,5/24/2022
6835,5/24/2022
7391,5/31/2022
7672,5/26/2022
7715,5/25/2022
7746,5/26/2022
8370,5/31/2022
8379,5/25/2022
8449,5/26/2022
8494,5/28/2022
9032,5/30/2022
9560,5/25/2022
10099,5/31/2022
10790,5/26/2022
11069,5/27/2022
11394,5/25/2022
11426,5/25/2022
13191,5/28/2022
13416,5/29/2022
15846,5/26/2022
16042,5/27/2022
16141,5/28/2022
16760,5/24/2022
17458,5/24/2022
17927,5/27/2022
17946,5/25/2022
18396,5/28/2022
18540,5/27/2022
18546,5/24/2022
18756,5/28/2022
18769,5/27/2022
19353,5/31/2022
47,5/26/2022
753,5/27/2022
817,5/26/2022
823,5/28/2022
1224,5/27/2022
2061,5/27/2022
2610,5/27/2022
3206,5/25/2022
3693,5/30/2022
4108,5/27/2022
4877,5/26/2022
6654,5/24/2022
6845,5/30/2022
7868,5/28/2022
8176,5/28/2022
8651,5/30/2022
9380,5/31/2022
10667,5/24/2022
10824,5/27/2022
10891,5/29/2022
11956,5/24/2022
12325,5/24/2022
12520,5/30/2022
12762,5/29/2022
13764,5/27/2022
13970,5/31/2022
14447,5/30/2022
14651,5/27/2022
14984,5/27/2022
15090,5/27/2022
15584,5/24/2022
16314,5/27/2022
16885,5/31/2022
17221,5/24/2022
17810,5/31/2022
19124,5/30/2022
19393,5/25/2022
19448,5/24/2022
1817,5/31/2022
1907,5/25/2022
2116,5/25/2022
2627,5/30/2022
3126,5/24/2022
4020,5/24/2022
4970,5/29/2022
5144,5/24/2022
7031,5/24/2022
7500,5/29/2022
7523,5/25/2022
7662,5/26/2022
7860,5/24/2022
8431,5/26/2022
8457,5/29/2022
8505,5/27/2022
9268,5/24/2022
10244,5/28/2022
11688,5/25/2022
12010,5/25/2022
12256,5/30/2022
13389,5/27/2022
13504,5/29/2022
14199,5/28/2022
15655,5/24/2022
16030,5/24/2022
16272,5/31/2022
16444,5/29/2022
16769,5/30/2022
17187,5/28/2022
17299,5/28/2022
17397,5/27/2022
17505,5/27/2022
19102,5/30/2022
19165,5/24/2022
206,5/28/2022
1576,5/27/2022
1597,5/26/2022
2517,5/28/2022
3112,5/30/2022
3541,5/27/2022
3679,5/26/2022
4387,5/31/2022
4607,5/30/2022
6074,5/27/2022
6193,5/24/2022
6336,5/28/2022
6869,5/31/2022
7661,5/31/2022
8239,5/28/2022
8844,5/30/2022
9413,5/24/2022
9903,5/29/2022
9958,5/27/2022
10050,5/28/2022
10261,5/26/2022
10290,5/29/2022
10646,5/30/2022
11339,5/29/2022
11533,5/24/2022
11741,5/26/2022
12025,5/24/2022
12662,5/25/2022
13356,5/27/2022
13652,5/29/2022
14292,5/30/2022
15145,5/28/2022
15922,5/26/2022
16688,5/28/2022
17102,5/25/2022
17598,5/28/2022
17824,5/25/2022
18729,5/31/2022
18850,5/26/2022
19413,5/25/2022
19441,5/27/2022
484,5/29/2022
1232,5/25/2022
2261,5/28/2022
2730,5/29/2022
3062,5/26/2022
3906,5/28/2022
4102,5/29/2022
5307,5/30/2022
5398,5/25/2022
6828,5/24/2022
6927,5/27/2022
7279,5/26/2022
7568,5/30/2022
7985,5/26/2022
8325,5/30/2022
9197,5/31/2022
9470,5/28/2022
10200,5/24/2022
10398,5/26/2022
10637,5/27/2022
11289,5/31/2022
11500,5/26/2022
12917,5/24/2022
13320,5/31/2022
13886,5/31/2022
14133,5/28/2022
14472,5/29/2022
14550,5/27/2022
15458,5/30/2022
16549,5/27/2022
16905,5/29/2022
17237,5/25/2022
17437,5/29/2022
17753,5/29/2022
19268,5/27/2022
19501,5/31/2022
454,5/26/2022
516,5/26/2022
1786,5/24/2022
2675,5/26/2022
3229,5/24/2022
4134,5/26/2022
4315,5/28/2022
5066,5/28/2022
5396,5/25/2022
6039,5/27/2022
6045,5/26/2022
6123,5/28/2022
7482,5/31/2022
7684,5/24/2022
9765,5/29/2022
10921,5/25/2022
11241,5/31/2022
11651,5/30/2022
11878,5/25/2022
11917,5/31/2022
13765,5/24/2022
14885,5/24/2022
15585,5/28/2022
15699,5/28/2022
16537,5/24/2022
16747,5/30/2022
16825,5/24/2022
17242,5/27/2022
17426,5/25/2022
17546,5/26/2022
17646,5/25/2022
17740,5/28/2022
17942,5/29/2022
18102,5/24/2022
18569,5/26/2022
19171,5/25/2022
19217,5/30/2022
169,5/31/2022
194,5/24/2022
1220,5/27/2022
1935,5/26/2022
2016,5/30/2022
2577,5/26/2022
2819,5/27/2022
3348,5/24/2022
3684,5/31/2022
4694,5/30/2022
4735,5/29/2022
4738,5/29/2022
5136,5/29/2022
6769,5/26/2022
7126,5/30/2022
7175,5/30/2022
7836,5/26/2022
7954,5/24/2022
8645,5/30/2022
8726,5/24/2022
9106,5/27/2022
9532,5/28/2022
10018,5/31/2022
11211,5/25/2022
11229,5/25/2022
11640,5/28/2022
11674,5/24/2022
12907,5/27/2022
13185,5/25/2022
14739,5/25/2022
15294,5/27/2022
15679,5/25/2022
16275,5/26/2022
16547,5/30/2022
17463,5/26/2022
17738,5/27/2022
18291,5/28/2022
18411,5/25/2022
18813,5/30/2022
19150,5/29/2022
19255,5/26/2022
115,5/26/2022
450,5/27/2022
1101,5/28/2022
1456,5/31/2022
1546,5/30/2022
1635,5/28/2022
1834,5/29/2022
1866,5/30/2022
2326,5/31/2022
2374,5/24/2022
2856,5/29/2022
4084,5/27/2022
4730,5/25/2022
4846,5/30/2022
5177,5/28/2022
6664,5/28/2022
7737,5/29/2022
8593,5/28/2022
10014,5/25/2022
10158,5/26/2022
11060,5/25/2022
11952,5/26/2022
12213,5/24/2022
12281,5/27/2022
12545,5/25/2022
12769,5/29/2022
13471,5/27/2022
13602,5/24/2022
13693,5/30/2022
13962,5/25/2022
15322,5/29/2022
15700,5/31/2022
16719,5/26/2022
16724,5/24/2022
17087,5/27/2022
17583,5/24/2022
17749,5/31/2022
17915,5/29/2022
18445,5/24/2022
18759,5/28/2022
18920,5/28/2022
19110,5/26/2022
734,5/29/2022
1509,5/29/2022
1534,5/27/2022
1682,5/24/2022
2003,5/30/2022
2239,5/29/2022
2350,5/25/2022
2482,5/30/2022
5137,5/28/2022
5626,5/30/2022
5797,5/28/2022
6413,5/28/2022
7243,5/24/2022
7298,5/31/2022
7394,5/27/2022
7510,5/28/2022
8369,5/30/2022
8481,5/31/2022
8634,5/30/2022
8774,5/30/2022
8790,5/26/2022
9195,5/30/2022
10401,5/30/2022
11110,5/28/2022
11441,5/28/2022
11692,5/24/2022
11777,5/25/2022
12540,5/24/2022
12869,5/26/2022
14144,5/29/2022
14505,5/29/2022
15317,5/26/2022
15481,5/31/2022
15978,5/30/2022
16416,5/31/2022
16433,5/24/2022
17287,5/28/2022
17523,5/24/2022
17703,5/29/2022
17924,5/31/2022
459,5/29/2022
1434,5/31/2022
1510,5/29/2022
2269,5/24/2022
2432,5/25/2022
2620,5/26/2022
2747,5/26/2022
3312,5/26/2022
3343,5/30/2022
3372,5/28/2022
4197,5/31/2022
4773,5/26/2022
4959,5/30/2022
5019,5/30/2022
5713,5/27/2022
6770,5/30/2022
7655,5/31/2022
8681,5/30/2022
8687,5/24/2022
10104,5/27/2022
10353,5/30/2022
12777,5/31/2022
13980,5/29/2022
14104,5/31/2022
14219,5/29/2022
15256,5/31/2022
15335,5/29/2022
15982,5/29/2022
16785,5/29/2022
16857,5/24/2022
17034,5/29/2022
18360,5/31/2022
18984,5/28/2022
19904,5/28/2022
276,5/28/2022
1079,5/24/2022
1515,5/30/2022
2515,5/31/2022
2706,5/31/2022
3113,5/26/2022
4116,5/30/2022
4135,5/31/2022
5304,5/28/2022
6023,5/29/2022
6075,5/25/2022
6259,5/28/2022
7371,5/29/2022
7465,5/30/2022
7829,5/27/2022
7849,5/28/2022
7945,5/27/2022
8644,5/25/2022
8970,5/31/2022
9489,5/29/2022
9573,5/25/2022
9638,5/27/2022
9935,5/27/2022
9945,5/24/2022
10131,5/25/2022
10325,5/26/2022
10335,5/25/2022
11171,5/31/2022
12254,5/27/2022
12451,5/29/2022
13149,5/29/2022
13953,5/29/2022
15731,5/27/2022
16736,5/28/2022
18242,5/30/2022
18468,5/28/2022
18655,5/28/2022
19051,5/25/2022
19742,5/25/2022
19837,5/27/2022
793,5/26/2022
1014,5/31/2022
1328,5/31/2022
1870,5/26/2022
1984,5/26/2022
2737,5/26/2022
2774,5/27/2022
4712,5/31/2022
4753,5/24/2022
5419,5/26/2022
5948,5/31/2022
7135,5/29/2022
7683,5/27/2022
7885,5/26/2022
8022,5/29/2022
8275,5/27/2022
8822,5/27/2022
8841,5/25/2022
9031,5/31/2022
9129,5/29/2022
9615,5/29/2022
9719,5/30/2022
10137,5/27/2022
10175,5/28/2022
11405,5/31/2022
12032,5/25/2022
12237,5/25/2022
12614,5/24/2022
13179,5/26/2022
13252,5/29/2022
13870,5/27/2022
13918,5/25/2022
14497,5/30/2022
15022,5/25/2022
15466,5/26/2022
15730,5/26/2022
16082,5/28/2022
16372,5/24/2022
17841,5/29/2022
17902,5/27/2022
18036,5/31/2022
18330,5/25/2022
18805,5/30/2022
18982,5/30/2022
19151,5/24/2022
19347,5/24/2022
19526,5/26/2022
19939,5/27/2022
360,5/29/2022
650,5/25/2022
1240,5/26/2022
1494,5/28/2022
1833,5/26/2022
2279,5/28/2022
2373,5/29/2022
2857,5/31/2022
3456,5/25/2022
3795,5/31/2022
4222,5/24/2022
4482,5/25/2022
5032,5/26/2022
6506,5/28/2022
6553,5/27/2022
6554,5/30/2022
7453,5/28/2022
7567,5/29/2022
7827,5/30/2022
8731,5/24/2022
8887,5/28/2022
10120,5/25/2022
10251,5/25/2022
10729,5/30/2022
11193,5/29/2022
11933,5/26/2022
11958,5/31/2022
12115,5/28/2022
13976,5/25/2022
15404,5/26/2022
16375,5/24/2022
16763,5/29/2022
18438,5/29/2022
18923,5/30/2022
19793,5/28/2022
136,5/25/2022
147,5/24/2022
224,5/31/2022
279,5/29/2022
1156,5/29/2022
1330,5/31/2022
3975,5/27/2022
4350,5/25/2022
4508,5/25/2022
5484,5/26/2022
5711,5/26/2022
5776,5/25/2022
7592,5/29/2022
8220,5/24/2022
8413,5/24/2022
9726,5/26/2022
9954,5/28/2022
12814,5/26/2022
13186,5/28/2022
13213,5/30/2022
13442,5/26/2022
14373,5/29/2022
14553,5/25/2022
14564,5/26/2022
14738,5/26/2022
16541,5/25/2022
16685,5/28/2022
16789,5/24/2022
17144,5/28/2022
17243,5/30/2022
17325,5/28/2022
17647,5/27/2022
18677,5/24/2022
19721,5/29/2022
19838,5/26/2022
426,5/31/2022
442,5/27/2022
1502,5/26/2022
1713,5/30/2022
1846,5/27/2022
2045,5/27/2022
2637,5/26/2022
2870,5/31/2022
3441,5/25/2022
4470,5/25/2022
4629,5/31/2022
4661,5/28/2022
4703,5/31/2022
4823,5/28/2022
5527,5/29/2022
5663,5/26/2022
5912,5/28/2022
6812,5/24/2022
6818,5/27/2022
7377,5/29/2022
7477,5/26/2022
7629,5/24/2022
8387,5/26/2022
8702,5/30/2022
8783,5/28/2022
9101,5/27/2022
9544,5/26/2022
10128,5/29/2022
10588,5/30/2022
11699,5/31/2022
11733,5/30/2022
12502,5/29/2022
12687,5/28/2022
13008,5/30/2022
13022,5/28/2022
13167,5/27/2022
15082,5/29/2022
16306,5/31/2022
16405,5/24/2022
16429,5/29/2022
16536,5/26/2022
16693,5/27/2022
19474,5/26/2022
19615,5/30/2022
510,5/24/2022
1183,5/26/2022
2491,5/27/2022
2919,5/30/2022
3917,5/25/2022
3969,5/29/2022
4240,5/25/2022
5688,5/31/2022
5751,5/25/2022
5851,5/31/2022
7417,5/25/2022
8894,5/28/2022
9971,5/24/2022
10817,5/29/2022
10928,5/25/2022
11700,5/27/2022
12059,5/24/2022
12138,5/31/2022
12625,5/28/2022
12868,5/27/2022
12952,5/26/2022
13737,5/31/2022
15299,5/26/2022
16131,5/26/2022
16437,5/26/2022
16668,5/29/2022
16721,5/27/2022
16784,5/26/2022
17852,5/24/2022
17876,5/24/2022
18156,5/24/2022
18392,5/30/2022
19415,5/26/2022
19909,5/24/2022
482,5/28/2022
1803,5/27/2022
2655,5/24/2022
2892,5/27/2022
3278,5/28/2022
3315,5/27/2022
3477,5/25/2022
3633,5/29/2022
3853,5/25/2022
3980,5/31/2022
4891,5/29/2022
5339,5/27/2022
5482,5/31/2022
6816,5/24/2022
6997,5/31/2022
7101,5/29/2022
11444,5/25/2022
11867,5/29/2022
11874,5/24/2022
11927,5/29/2022
12455,5/26/2022
12966,5/24/2022
13198,5/24/2022
13521,5/24/2022
13525,5/31/2022
14078,5/27/2022
14502,5/28/2022
14775,5/26/2022
14951,5/31/2022
15693,5/24/2022
15971,5/31/2022
16019,5/25/2022
17188,5/29/2022
17626,5/27/2022
17692,5/26/2022
18154,5/29/2022
18804,5/31/2022
19658,5/24/2022
19818,5/28/2022
19930,5/30/2022
7,5/30/2022
1692,5/26/2022
2403,5/24/2022
2992,5/27/2022
3277,5/31/2022
3806,5/24/2022
4147,5/30/2022
4347,5/30/2022
4715,5/31/2022
4963,5/25/2022
6549,5/30/2022
9017,5/31/2022
9053,5/25/2022
9210,5/31/2022
9450,5/27/2022
10129,5/29/2022
10550,5/31/2022
11089,5/31/2022
11158,5/29/2022
11338,5/26/2022
12261,5/26/2022
12364,5/26/2022
13437,5/25/2022
13914,5/30/2022
14938,5/28/2022
15439,5/30/2022
16329,5/25/2022
16380,5/30/2022
16884,5/28/2022
16973,5/30/2022
17544,5/29/2022
18216,5/29/2022
18275,5/26/2022
18802,5/31/2022
19419,5/30/2022
307,5/24/2022
353,5/27/2022
909,5/29/2022
1210,5/25/2022
1353,5/30/2022
1397,5/25/2022
1563,5/24/2022
1980,5/27/2022
2302,5/31/2022
2398,5/24/2022
2400,5/26/2022
2845,5/30/2022
3185,5/25/2022
5116,5/25/2022
5148,5/28/2022
5436,5/30/2022
7426,5/26/2022
7498,5/25/2022
7595,5/31/2022
8243,5/25/2022
8552,5/24/2022
9626,5/30/2022
10222,5/28/2022
10749,5/29/2022
11083,5/28/2022
11105,5/29/2022
11266,5/26/2022
11575,5/30/2022
11953,5/26/2022
14765,5/30/2022
16120,5/31/2022
16983,5/25/2022
17089,5/29/2022
17733,5/24/2022
17767,5/24/2022
18590,5/25/2022
18941,5/24/2022
19089,5/30/2022
19111,5/25/2022
19172,5/27/2022
19490,5/24/2022
19602,5/27/2022
419,5/27/2022
1724,5/24/2022
1748,5/29/2022
2140,5/31/2022
2431,5/28/2022
2571,5/28/2022
2621,5/30/2022
4167,5/27/2022
4277,5/31/2022
5196,5/31/2022
5501,5/27/2022
5945,5/28/2022
6208,5/30/2022
6483,5/25/2022
7393,5/28/2022
7631,5/26/2022
7806,5/25/2022
7993,5/24/2022
8759,5/25/2022
9342,5/28/2022
9501,5/26/2022
9504,5/30/2022
9699,5/25/2022
10626,5/25/2022
10922,5/29/2022
11148,5/27/2022
11998,5/28/2022
12275,5/26/2022
12881,5/26/2022
13449,5/28/2022
13752,5/31/2022
13984,5/31/2022
14012,5/26/2022
14186,5/26/2022
14748,5/28/2022
15237,5/28/2022
15342,5/27/2022
15524,5/31/2022
15951,5/31/2022
16177,5/29/2022
16237,5/26/2022
17037,5/31/2022
19278,5/25/2022
659,5/27/2022
1139,5/30/2022
1619,5/24/2022
1831,5/26/2022
1832,5/30/2022
2399,5/31/2022
2611,5/30/2022
2718,5/26/2022
3479,5/31/2022
3784,5/28/2022
4675,5/28/2022
4763,5/29/2022
4824,5/24/2022
4951,5/26/2022
5142,5/30/2022
5310,5/24/2022
5880,5/28/2022
5954,5/31/2022
6061,5/31/2022
6364,5/29/2022
6638,5/25/2022
6982,5/27/2022
7740,5/29/2022
7995,5/26/2022
8357,5/29/2022
9549,5/27/2022
9750,5/28/2022
10565,5/27/2022
11391,5/25/2022
12887,5/24/2022
13118,5/28/2022
13468,5/31/2022
14023,5/25/2022
14113,5/25/2022
15606,5/31/2022
15811,5/24/2022
18254,5/25/2022
19067,5/31/2022
19811,5/25/2022
406,5/30/2022
438,5/30/2022
480,5/26/2022
926,5/26/2022
1551,5/31/2022
2667,5/30/2022
3313,5/27/2022
3944,5/24/2022
4186,5/30/2022
4480,5/29/2022
4821,5/25/2022
5445,5/25/2022
8374,5/29/2022
9857,5/31/2022
10786,5/30/2022
10801,5/25/2022
11319,5/27/2022
11397,5/31/2022
11659,5/25/2022
11825,5/26/2022
12593,5/26/2022
13782,5/31/2022
13853,5/27/2022
14897,5/26/2022
15759,5/30/2022
16154,5/25/2022
16302,5/29/2022
17198,5/25/2022
18707,5/25/2022
19349,5/29/2022
19436,5/26/2022
19762,5/31/2022
19858,5/27/2022
583,5/31/2022
776,5/26/2022
1250,5/29/2022
1646,5/31/2022
1752,5/26/2022
2136,5/30/2022
2630,5/28/2022
3322,5/30/2022
3661,5/25/2022
4367,5/27/2022
4820,5/24/2022
5280,5/28/2022
6749,5/29/2022
8095,5/25/2022
8206,5/28/2022
8704,5/29/2022
8732,5/28/2022
9137,5/30/2022
10041,5/27/2022
10193,5/25/2022
10553,5/29/2022
10787,5/31/2022
11058,5/25/2022
11074,5/29/2022
11599,5/26/2022
13638,5/31/2022
14454,5/29/2022
14957,5/31/2022
15410,5/25/2022
15575,5/29/2022
15583,5/31/2022
15609,5/29/2022
16057,5/24/2022
16209,5/25/2022
17110,5/26/2022
17371,5/25/2022
17408,5/30/2022
17801,5/25/2022
18494,5/30/2022
18714,5/27/2022
18803,5/25/2022
19183,5/30/2022
91,5/31/2022
946,5/27/2022
1528,5/28/2022
1677,5/27/2022
1969,5/27/2022
2696,5/24/2022
3749,5/27/2022
4060,5/25/2022
4524,5/29/2022
4612,5/24/2022
5320,5/24/2022
5563,5/27/2022
5915,5/28/2022
6273,5/29/2022
6552,5/28/2022
6775,5/30/2022
7346,5/28/2022
7512,5/28/2022
8919,5/24/2022
8929,5/27/2022
9232,5/26/2022
9671,5/26/2022
12733,5/28/2022
13480,5/27/2022
13777,5/30/2022
14142,5/25/2022
14518,5/27/2022
14561,5/24/2022
15920,5/25/2022
16058,5/26/2022
16226,5/28/2022
16796,5/25/2022
17215,5/30/2022
17308,5/24/2022
17482,5/29/2022
17982,5/28/2022
18587,5/28/2022
18658,5/24/2022
18710,5/25/2022
18886,5/31/2022
102,5/30/2022
586,5/28/2022
786,5/24/2022
845,5/28/2022
867,5/30/2022
1247,5/30/2022
2263,5/30/2022
2457,5/25/2022
2561,5/28/2022
2839,5/27/2022
2895,5/31/2022
5123,5/27/2022
5390,5/27/2022
5631,5/27/2022
6960,5/31/2022
8402,5/26/2022
8898,5/30/2022
9999,5/29/2022
11233,5/30/2022
11427,5/27/2022
11570,5/26/2022
12886,5/30/2022
13087,5/24/2022
13994,5/28/2022
14433,5/30/2022
15440,5/27/2022
15476,5/28/2022
15904,5/27/2022
16360,5/27/2022
17331,5/29/2022
19998,5/31/2022
177,5/26/2022
357,5/29/2022
541,5/25/2022
580,5/29/2022
940,5/25/2022
945,5/31/2022
1964,5/26/2022
2090,5/29/2022
2213,5/29/2022
3587,5/27/2022
4028,5/25/2022
4699,5/29/2022
4933,5/30/2022
5221,5/28/2022
5930,5/29/2022
6431,5/30/2022
6858,5/24/2022
